,Filename
10185,/vctk_data/clean_trainset_28spk_wav_16k/p227_142.wav
10186,/vctk_data/clean_trainset_28spk_wav_16k/p270_145.wav
10187,/vctk_data/clean_trainset_28spk_wav_16k/p227_058.wav
10188,/vctk_data/clean_trainset_28spk_wav_16k/p282_242.wav
10189,/vctk_data/clean_trainset_28spk_wav_16k/p250_032.wav
10190,/vctk_data/clean_trainset_28spk_wav_16k/p278_310.wav
10191,/vctk_data/clean_trainset_28spk_wav_16k/p267_099.wav
10192,/vctk_data/clean_trainset_28spk_wav_16k/p250_358.wav
10193,/vctk_data/clean_trainset_28spk_wav_16k/p276_317.wav
10194,/vctk_data/clean_trainset_28spk_wav_16k/p226_370.wav
10195,/vctk_data/clean_trainset_28spk_wav_16k/p230_305.wav
10196,/vctk_data/clean_trainset_28spk_wav_16k/p258_106.wav
10197,/vctk_data/clean_trainset_28spk_wav_16k/p227_363.wav
10198,/vctk_data/clean_trainset_28spk_wav_16k/p231_116.wav
10199,/vctk_data/clean_trainset_28spk_wav_16k/p226_369.wav
10200,/vctk_data/clean_trainset_28spk_wav_16k/p231_449.wav
10201,/vctk_data/clean_trainset_28spk_wav_16k/p274_108.wav
10202,/vctk_data/clean_trainset_28spk_wav_16k/p273_217.wav
10203,/vctk_data/clean_trainset_28spk_wav_16k/p282_366.wav
10204,/vctk_data/clean_trainset_28spk_wav_16k/p274_135.wav
10205,/vctk_data/clean_trainset_28spk_wav_16k/p277_294.wav
10206,/vctk_data/clean_trainset_28spk_wav_16k/p277_310.wav
10207,/vctk_data/clean_trainset_28spk_wav_16k/p226_244.wav
10208,/vctk_data/clean_trainset_28spk_wav_16k/p244_013.wav
10209,/vctk_data/clean_trainset_28spk_wav_16k/p230_378.wav
10210,/vctk_data/clean_trainset_28spk_wav_16k/p267_336.wav
10211,/vctk_data/clean_trainset_28spk_wav_16k/p273_090.wav
10212,/vctk_data/clean_trainset_28spk_wav_16k/p279_292.wav
10213,/vctk_data/clean_trainset_28spk_wav_16k/p270_355.wav
10214,/vctk_data/clean_trainset_28spk_wav_16k/p267_191.wav
10215,/vctk_data/clean_trainset_28spk_wav_16k/p259_008.wav
10216,/vctk_data/clean_trainset_28spk_wav_16k/p277_333.wav
10217,/vctk_data/clean_trainset_28spk_wav_16k/p270_403.wav
10218,/vctk_data/clean_trainset_28spk_wav_16k/p287_380.wav
10219,/vctk_data/clean_trainset_28spk_wav_16k/p231_253.wav
10220,/vctk_data/clean_trainset_28spk_wav_16k/p274_330.wav
10221,/vctk_data/clean_trainset_28spk_wav_16k/p259_178.wav
10222,/vctk_data/clean_trainset_28spk_wav_16k/p254_040.wav
10223,/vctk_data/clean_trainset_28spk_wav_16k/p270_171.wav
10224,/vctk_data/clean_trainset_28spk_wav_16k/p228_108.wav
10225,/vctk_data/clean_trainset_28spk_wav_16k/p228_370.wav
10226,/vctk_data/clean_trainset_28spk_wav_16k/p244_061.wav
10227,/vctk_data/clean_trainset_28spk_wav_16k/p259_464.wav
10228,/vctk_data/clean_trainset_28spk_wav_16k/p227_210.wav
10229,/vctk_data/clean_trainset_28spk_wav_16k/p231_174.wav
10230,/vctk_data/clean_trainset_28spk_wav_16k/p274_379.wav
10231,/vctk_data/clean_trainset_28spk_wav_16k/p254_157.wav
10232,/vctk_data/clean_trainset_28spk_wav_16k/p250_406.wav
10233,/vctk_data/clean_trainset_28spk_wav_16k/p270_457.wav
10234,/vctk_data/clean_trainset_28spk_wav_16k/p259_354.wav
10235,/vctk_data/clean_trainset_28spk_wav_16k/p278_175.wav
10236,/vctk_data/clean_trainset_28spk_wav_16k/p286_348.wav
10237,/vctk_data/clean_trainset_28spk_wav_16k/p226_218.wav
10238,/vctk_data/clean_trainset_28spk_wav_16k/p256_002.wav
10239,/vctk_data/clean_trainset_28spk_wav_16k/p259_115.wav
10240,/vctk_data/clean_trainset_28spk_wav_16k/p282_151.wav
10241,/vctk_data/clean_trainset_28spk_wav_16k/p243_115.wav
10242,/vctk_data/clean_trainset_28spk_wav_16k/p244_335.wav
10243,/vctk_data/clean_trainset_28spk_wav_16k/p287_214.wav
10244,/vctk_data/clean_trainset_28spk_wav_16k/p277_228.wav
10245,/vctk_data/clean_trainset_28spk_wav_16k/p231_355.wav
10246,/vctk_data/clean_trainset_28spk_wav_16k/p228_362.wav
10247,/vctk_data/clean_trainset_28spk_wav_16k/p226_075.wav
10248,/vctk_data/clean_trainset_28spk_wav_16k/p279_037.wav
10249,/vctk_data/clean_trainset_28spk_wav_16k/p268_012.wav
10250,/vctk_data/clean_trainset_28spk_wav_16k/p278_193.wav
10251,/vctk_data/clean_trainset_28spk_wav_16k/p286_438.wav
10252,/vctk_data/clean_trainset_28spk_wav_16k/p227_270.wav
10253,/vctk_data/clean_trainset_28spk_wav_16k/p256_064.wav
10254,/vctk_data/clean_trainset_28spk_wav_16k/p279_281.wav
10255,/vctk_data/clean_trainset_28spk_wav_16k/p270_288.wav
10256,/vctk_data/clean_trainset_28spk_wav_16k/p274_332.wav
10257,/vctk_data/clean_trainset_28spk_wav_16k/p286_367.wav
10258,/vctk_data/clean_trainset_28spk_wav_16k/p250_197.wav
10259,/vctk_data/clean_trainset_28spk_wav_16k/p254_249.wav
10260,/vctk_data/clean_trainset_28spk_wav_16k/p269_156.wav
10261,/vctk_data/clean_trainset_28spk_wav_16k/p267_256.wav
10262,/vctk_data/clean_trainset_28spk_wav_16k/p230_165.wav
10263,/vctk_data/clean_trainset_28spk_wav_16k/p276_266.wav
10264,/vctk_data/clean_trainset_28spk_wav_16k/p273_351.wav
10265,/vctk_data/clean_trainset_28spk_wav_16k/p228_295.wav
10266,/vctk_data/clean_trainset_28spk_wav_16k/p267_255.wav
10267,/vctk_data/clean_trainset_28spk_wav_16k/p244_085.wav
10268,/vctk_data/clean_trainset_28spk_wav_16k/p287_264.wav
10269,/vctk_data/clean_trainset_28spk_wav_16k/p286_193.wav
10270,/vctk_data/clean_trainset_28spk_wav_16k/p243_397.wav
10271,/vctk_data/clean_trainset_28spk_wav_16k/p278_223.wav
10272,/vctk_data/clean_trainset_28spk_wav_16k/p243_091.wav
10273,/vctk_data/clean_trainset_28spk_wav_16k/p254_398.wav
10274,/vctk_data/clean_trainset_28spk_wav_16k/p230_263.wav
10275,/vctk_data/clean_trainset_28spk_wav_16k/p244_376.wav
10276,/vctk_data/clean_trainset_28spk_wav_16k/p226_317.wav
10277,/vctk_data/clean_trainset_28spk_wav_16k/p230_091.wav
10278,/vctk_data/clean_trainset_28spk_wav_16k/p287_032.wav
10279,/vctk_data/clean_trainset_28spk_wav_16k/p231_207.wav
10280,/vctk_data/clean_trainset_28spk_wav_16k/p258_007.wav
10281,/vctk_data/clean_trainset_28spk_wav_16k/p233_314.wav
10282,/vctk_data/clean_trainset_28spk_wav_16k/p227_186.wav
10283,/vctk_data/clean_trainset_28spk_wav_16k/p274_207.wav
10284,/vctk_data/clean_trainset_28spk_wav_16k/p259_254.wav
10285,/vctk_data/clean_trainset_28spk_wav_16k/p269_244.wav
10286,/vctk_data/clean_trainset_28spk_wav_16k/p279_081.wav
10287,/vctk_data/clean_trainset_28spk_wav_16k/p267_129.wav
10288,/vctk_data/clean_trainset_28spk_wav_16k/p268_356.wav
10289,/vctk_data/clean_trainset_28spk_wav_16k/p226_328.wav
10290,/vctk_data/clean_trainset_28spk_wav_16k/p279_280.wav
10291,/vctk_data/clean_trainset_28spk_wav_16k/p286_239.wav
10292,/vctk_data/clean_trainset_28spk_wav_16k/p228_029.wav
10293,/vctk_data/clean_trainset_28spk_wav_16k/p274_372.wav
10294,/vctk_data/clean_trainset_28spk_wav_16k/p227_073.wav
10295,/vctk_data/clean_trainset_28spk_wav_16k/p230_007.wav
10296,/vctk_data/clean_trainset_28spk_wav_16k/p274_378.wav
10297,/vctk_data/clean_trainset_28spk_wav_16k/p250_004.wav
10298,/vctk_data/clean_trainset_28spk_wav_16k/p279_070.wav
10299,/vctk_data/clean_trainset_28spk_wav_16k/p282_158.wav
10300,/vctk_data/clean_trainset_28spk_wav_16k/p287_299.wav
10301,/vctk_data/clean_trainset_28spk_wav_16k/p259_255.wav
10302,/vctk_data/clean_trainset_28spk_wav_16k/p226_258.wav
10303,/vctk_data/clean_trainset_28spk_wav_16k/p243_184.wav
10304,/vctk_data/clean_trainset_28spk_wav_16k/p270_336.wav
10305,/vctk_data/clean_trainset_28spk_wav_16k/p274_294.wav
10306,/vctk_data/clean_trainset_28spk_wav_16k/p231_275.wav
10307,/vctk_data/clean_trainset_28spk_wav_16k/p256_033.wav
10308,/vctk_data/clean_trainset_28spk_wav_16k/p277_063.wav
10309,/vctk_data/clean_trainset_28spk_wav_16k/p231_414.wav
10310,/vctk_data/clean_trainset_28spk_wav_16k/p258_064.wav
10311,/vctk_data/clean_trainset_28spk_wav_16k/p227_371.wav
10312,/vctk_data/clean_trainset_28spk_wav_16k/p267_057.wav
10313,/vctk_data/clean_trainset_28spk_wav_16k/p287_270.wav
10314,/vctk_data/clean_trainset_28spk_wav_16k/p233_224.wav
10315,/vctk_data/clean_trainset_28spk_wav_16k/p250_088.wav
10316,/vctk_data/clean_trainset_28spk_wav_16k/p254_102.wav
10317,/vctk_data/clean_trainset_28spk_wav_16k/p259_056.wav
10318,/vctk_data/clean_trainset_28spk_wav_16k/p258_152.wav
10319,/vctk_data/clean_trainset_28spk_wav_16k/p254_055.wav
10320,/vctk_data/clean_trainset_28spk_wav_16k/p226_361.wav
10321,/vctk_data/clean_trainset_28spk_wav_16k/p228_361.wav
10322,/vctk_data/clean_trainset_28spk_wav_16k/p282_321.wav
10323,/vctk_data/clean_trainset_28spk_wav_16k/p273_346.wav
10324,/vctk_data/clean_trainset_28spk_wav_16k/p226_367.wav
10325,/vctk_data/clean_trainset_28spk_wav_16k/p278_178.wav
10326,/vctk_data/clean_trainset_28spk_wav_16k/p277_335.wav
10327,/vctk_data/clean_trainset_28spk_wav_16k/p282_311.wav
10328,/vctk_data/clean_trainset_28spk_wav_16k/p259_199.wav
10329,/vctk_data/clean_trainset_28spk_wav_16k/p231_005.wav
10330,/vctk_data/clean_trainset_28spk_wav_16k/p277_129.wav
10331,/vctk_data/clean_trainset_28spk_wav_16k/p239_100.wav
10332,/vctk_data/clean_trainset_28spk_wav_16k/p231_395.wav
10333,/vctk_data/clean_trainset_28spk_wav_16k/p231_285.wav
10334,/vctk_data/clean_trainset_28spk_wav_16k/p250_202.wav
10335,/vctk_data/clean_trainset_28spk_wav_16k/p274_246.wav
10336,/vctk_data/clean_trainset_28spk_wav_16k/p270_376.wav
10337,/vctk_data/clean_trainset_28spk_wav_16k/p277_239.wav
10338,/vctk_data/clean_trainset_28spk_wav_16k/p273_372.wav
10339,/vctk_data/clean_trainset_28spk_wav_16k/p243_139.wav
10340,/vctk_data/clean_trainset_28spk_wav_16k/p269_284.wav
10341,/vctk_data/clean_trainset_28spk_wav_16k/p279_324.wav
10342,/vctk_data/clean_trainset_28spk_wav_16k/p254_132.wav
10343,/vctk_data/clean_trainset_28spk_wav_16k/p278_072.wav
10344,/vctk_data/clean_trainset_28spk_wav_16k/p268_097.wav
10345,/vctk_data/clean_trainset_28spk_wav_16k/p228_248.wav
10346,/vctk_data/clean_trainset_28spk_wav_16k/p254_072.wav
10347,/vctk_data/clean_trainset_28spk_wav_16k/p276_066.wav
10348,/vctk_data/clean_trainset_28spk_wav_16k/p268_070.wav
10349,/vctk_data/clean_trainset_28spk_wav_16k/p231_078.wav
10350,/vctk_data/clean_trainset_28spk_wav_16k/p287_156.wav
10351,/vctk_data/clean_trainset_28spk_wav_16k/p227_173.wav
10352,/vctk_data/clean_trainset_28spk_wav_16k/p286_358.wav
10353,/vctk_data/clean_trainset_28spk_wav_16k/p273_389.wav
10354,/vctk_data/clean_trainset_28spk_wav_16k/p277_033.wav
10355,/vctk_data/clean_trainset_28spk_wav_16k/p268_052.wav
10356,/vctk_data/clean_trainset_28spk_wav_16k/p282_076.wav
10357,/vctk_data/clean_trainset_28spk_wav_16k/p287_027.wav
10358,/vctk_data/clean_trainset_28spk_wav_16k/p250_168.wav
10359,/vctk_data/clean_trainset_28spk_wav_16k/p230_391.wav
10360,/vctk_data/clean_trainset_28spk_wav_16k/p254_228.wav
10361,/vctk_data/clean_trainset_28spk_wav_16k/p277_326.wav
10362,/vctk_data/clean_trainset_28spk_wav_16k/p226_152.wav
10363,/vctk_data/clean_trainset_28spk_wav_16k/p256_210.wav
10364,/vctk_data/clean_trainset_28spk_wav_16k/p254_319.wav
10365,/vctk_data/clean_trainset_28spk_wav_16k/p282_218.wav
10366,/vctk_data/clean_trainset_28spk_wav_16k/p236_075.wav
10367,/vctk_data/clean_trainset_28spk_wav_16k/p254_265.wav
10368,/vctk_data/clean_trainset_28spk_wav_16k/p277_138.wav
10369,/vctk_data/clean_trainset_28spk_wav_16k/p258_119.wav
10370,/vctk_data/clean_trainset_28spk_wav_16k/p273_111.wav
10371,/vctk_data/clean_trainset_28spk_wav_16k/p230_149.wav
10372,/vctk_data/clean_trainset_28spk_wav_16k/p279_381.wav
10373,/vctk_data/clean_trainset_28spk_wav_16k/p230_336.wav
10374,/vctk_data/clean_trainset_28spk_wav_16k/p267_220.wav
10375,/vctk_data/clean_trainset_28spk_wav_16k/p276_196.wav
10376,/vctk_data/clean_trainset_28spk_wav_16k/p233_057.wav
10377,/vctk_data/clean_trainset_28spk_wav_16k/p276_297.wav
10378,/vctk_data/clean_trainset_28spk_wav_16k/p243_324.wav
10379,/vctk_data/clean_trainset_28spk_wav_16k/p228_024.wav
10380,/vctk_data/clean_trainset_28spk_wav_16k/p244_168.wav
10381,/vctk_data/clean_trainset_28spk_wav_16k/p273_167.wav
10382,/vctk_data/clean_trainset_28spk_wav_16k/p244_203.wav
10383,/vctk_data/clean_trainset_28spk_wav_16k/p243_196.wav
10384,/vctk_data/clean_trainset_28spk_wav_16k/p270_055.wav
10385,/vctk_data/clean_trainset_28spk_wav_16k/p236_288.wav
10386,/vctk_data/clean_trainset_28spk_wav_16k/p243_244.wav
10387,/vctk_data/clean_trainset_28spk_wav_16k/p233_326.wav
10388,/vctk_data/clean_trainset_28spk_wav_16k/p250_282.wav
10389,/vctk_data/clean_trainset_28spk_wav_16k/p236_125.wav
10390,/vctk_data/clean_trainset_28spk_wav_16k/p226_049.wav
10391,/vctk_data/clean_trainset_28spk_wav_16k/p269_393.wav
10392,/vctk_data/clean_trainset_28spk_wav_16k/p233_251.wav
10393,/vctk_data/clean_trainset_28spk_wav_16k/p239_323.wav
10394,/vctk_data/clean_trainset_28spk_wav_16k/p269_055.wav
10395,/vctk_data/clean_trainset_28spk_wav_16k/p233_148.wav
10396,/vctk_data/clean_trainset_28spk_wav_16k/p267_292.wav
10397,/vctk_data/clean_trainset_28spk_wav_16k/p276_460.wav
10398,/vctk_data/clean_trainset_28spk_wav_16k/p279_241.wav
10399,/vctk_data/clean_trainset_28spk_wav_16k/p270_405.wav
10400,/vctk_data/clean_trainset_28spk_wav_16k/p277_008.wav
10401,/vctk_data/clean_trainset_28spk_wav_16k/p239_120.wav
10402,/vctk_data/clean_trainset_28spk_wav_16k/p259_410.wav
10403,/vctk_data/clean_trainset_28spk_wav_16k/p228_313.wav
10404,/vctk_data/clean_trainset_28spk_wav_16k/p268_026.wav
10405,/vctk_data/clean_trainset_28spk_wav_16k/p239_020.wav
10406,/vctk_data/clean_trainset_28spk_wav_16k/p287_368.wav
10407,/vctk_data/clean_trainset_28spk_wav_16k/p243_245.wav
10408,/vctk_data/clean_trainset_28spk_wav_16k/p282_260.wav
10409,/vctk_data/clean_trainset_28spk_wav_16k/p226_030.wav
10410,/vctk_data/clean_trainset_28spk_wav_16k/p227_311.wav
10411,/vctk_data/clean_trainset_28spk_wav_16k/p276_091.wav
10412,/vctk_data/clean_trainset_28spk_wav_16k/p267_314.wav
10413,/vctk_data/clean_trainset_28spk_wav_16k/p286_312.wav
10414,/vctk_data/clean_trainset_28spk_wav_16k/p267_190.wav
10415,/vctk_data/clean_trainset_28spk_wav_16k/p274_249.wav
10416,/vctk_data/clean_trainset_28spk_wav_16k/p231_152.wav
10417,/vctk_data/clean_trainset_28spk_wav_16k/p282_292.wav
10418,/vctk_data/clean_trainset_28spk_wav_16k/p233_302.wav
10419,/vctk_data/clean_trainset_28spk_wav_16k/p233_113.wav
10420,/vctk_data/clean_trainset_28spk_wav_16k/p230_277.wav
10421,/vctk_data/clean_trainset_28spk_wav_16k/p256_006.wav
10422,/vctk_data/clean_trainset_28spk_wav_16k/p243_287.wav
10423,/vctk_data/clean_trainset_28spk_wav_16k/p267_385.wav
10424,/vctk_data/clean_trainset_28spk_wav_16k/p279_277.wav
10425,/vctk_data/clean_trainset_28spk_wav_16k/p239_381.wav
10426,/vctk_data/clean_trainset_28spk_wav_16k/p278_243.wav
10427,/vctk_data/clean_trainset_28spk_wav_16k/p269_291.wav
10428,/vctk_data/clean_trainset_28spk_wav_16k/p258_097.wav
10429,/vctk_data/clean_trainset_28spk_wav_16k/p259_057.wav
10430,/vctk_data/clean_trainset_28spk_wav_16k/p270_132.wav
10431,/vctk_data/clean_trainset_28spk_wav_16k/p227_285.wav
10432,/vctk_data/clean_trainset_28spk_wav_16k/p278_293.wav
10433,/vctk_data/clean_trainset_28spk_wav_16k/p239_491.wav
10434,/vctk_data/clean_trainset_28spk_wav_16k/p273_143.wav
10435,/vctk_data/clean_trainset_28spk_wav_16k/p239_451.wav
10436,/vctk_data/clean_trainset_28spk_wav_16k/p227_329.wav
10437,/vctk_data/clean_trainset_28spk_wav_16k/p269_097.wav
10438,/vctk_data/clean_trainset_28spk_wav_16k/p274_152.wav
10439,/vctk_data/clean_trainset_28spk_wav_16k/p236_028.wav
10440,/vctk_data/clean_trainset_28spk_wav_16k/p279_345.wav
10441,/vctk_data/clean_trainset_28spk_wav_16k/p279_371.wav
10442,/vctk_data/clean_trainset_28spk_wav_16k/p269_317.wav
10443,/vctk_data/clean_trainset_28spk_wav_16k/p227_352.wav
10444,/vctk_data/clean_trainset_28spk_wav_16k/p267_007.wav
10445,/vctk_data/clean_trainset_28spk_wav_16k/p230_285.wav
10446,/vctk_data/clean_trainset_28spk_wav_16k/p282_029.wav
10447,/vctk_data/clean_trainset_28spk_wav_16k/p227_189.wav
10448,/vctk_data/clean_trainset_28spk_wav_16k/p278_271.wav
10449,/vctk_data/clean_trainset_28spk_wav_16k/p243_179.wav
10450,/vctk_data/clean_trainset_28spk_wav_16k/p258_341.wav
10451,/vctk_data/clean_trainset_28spk_wav_16k/p269_279.wav
10452,/vctk_data/clean_trainset_28spk_wav_16k/p287_298.wav
10453,/vctk_data/clean_trainset_28spk_wav_16k/p287_250.wav
10454,/vctk_data/clean_trainset_28spk_wav_16k/p256_308.wav
10455,/vctk_data/clean_trainset_28spk_wav_16k/p228_016.wav
10456,/vctk_data/clean_trainset_28spk_wav_16k/p239_098.wav
10457,/vctk_data/clean_trainset_28spk_wav_16k/p276_361.wav
10458,/vctk_data/clean_trainset_28spk_wav_16k/p250_281.wav
10459,/vctk_data/clean_trainset_28spk_wav_16k/p270_071.wav
10460,/vctk_data/clean_trainset_28spk_wav_16k/p270_077.wav
10461,/vctk_data/clean_trainset_28spk_wav_16k/p274_067.wav
10462,/vctk_data/clean_trainset_28spk_wav_16k/p233_245.wav
10463,/vctk_data/clean_trainset_28spk_wav_16k/p250_391.wav
10464,/vctk_data/clean_trainset_28spk_wav_16k/p270_261.wav
10465,/vctk_data/clean_trainset_28spk_wav_16k/p239_334.wav
10466,/vctk_data/clean_trainset_28spk_wav_16k/p254_179.wav
10467,/vctk_data/clean_trainset_28spk_wav_16k/p274_057.wav
10468,/vctk_data/clean_trainset_28spk_wav_16k/p236_130.wav
10469,/vctk_data/clean_trainset_28spk_wav_16k/p286_228.wav
10470,/vctk_data/clean_trainset_28spk_wav_16k/p269_375.wav
10471,/vctk_data/clean_trainset_28spk_wav_16k/p236_342.wav
10472,/vctk_data/clean_trainset_28spk_wav_16k/p233_322.wav
10473,/vctk_data/clean_trainset_28spk_wav_16k/p236_052.wav
10474,/vctk_data/clean_trainset_28spk_wav_16k/p228_150.wav
10475,/vctk_data/clean_trainset_28spk_wav_16k/p256_115.wav
10476,/vctk_data/clean_trainset_28spk_wav_16k/p287_322.wav
10477,/vctk_data/clean_trainset_28spk_wav_16k/p226_257.wav
10478,/vctk_data/clean_trainset_28spk_wav_16k/p286_280.wav
10479,/vctk_data/clean_trainset_28spk_wav_16k/p233_166.wav
10480,/vctk_data/clean_trainset_28spk_wav_16k/p276_161.wav
10481,/vctk_data/clean_trainset_28spk_wav_16k/p226_249.wav
10482,/vctk_data/clean_trainset_28spk_wav_16k/p282_263.wav
10483,/vctk_data/clean_trainset_28spk_wav_16k/p267_410.wav
10484,/vctk_data/clean_trainset_28spk_wav_16k/p254_241.wav
10485,/vctk_data/clean_trainset_28spk_wav_16k/p270_117.wav
10486,/vctk_data/clean_trainset_28spk_wav_16k/p228_292.wav
10487,/vctk_data/clean_trainset_28spk_wav_16k/p286_172.wav
10488,/vctk_data/clean_trainset_28spk_wav_16k/p254_007.wav
10489,/vctk_data/clean_trainset_28spk_wav_16k/p267_040.wav
10490,/vctk_data/clean_trainset_28spk_wav_16k/p231_125.wav
10491,/vctk_data/clean_trainset_28spk_wav_16k/p276_435.wav
10492,/vctk_data/clean_trainset_28spk_wav_16k/p287_173.wav
10493,/vctk_data/clean_trainset_28spk_wav_16k/p239_483.wav
10494,/vctk_data/clean_trainset_28spk_wav_16k/p279_305.wav
10495,/vctk_data/clean_trainset_28spk_wav_16k/p244_307.wav
10496,/vctk_data/clean_trainset_28spk_wav_16k/p239_468.wav
10497,/vctk_data/clean_trainset_28spk_wav_16k/p239_239.wav
10498,/vctk_data/clean_trainset_28spk_wav_16k/p236_211.wav
10499,/vctk_data/clean_trainset_28spk_wav_16k/p243_090.wav
10500,/vctk_data/clean_trainset_28spk_wav_16k/p278_075.wav
10501,/vctk_data/clean_trainset_28spk_wav_16k/p277_265.wav
10502,/vctk_data/clean_trainset_28spk_wav_16k/p243_089.wav
10503,/vctk_data/clean_trainset_28spk_wav_16k/p231_194.wav
10504,/vctk_data/clean_trainset_28spk_wav_16k/p236_273.wav
10505,/vctk_data/clean_trainset_28spk_wav_16k/p276_018.wav
10506,/vctk_data/clean_trainset_28spk_wav_16k/p250_328.wav
10507,/vctk_data/clean_trainset_28spk_wav_16k/p267_182.wav
10508,/vctk_data/clean_trainset_28spk_wav_16k/p286_361.wav
10509,/vctk_data/clean_trainset_28spk_wav_16k/p231_087.wav
10510,/vctk_data/clean_trainset_28spk_wav_16k/p236_408.wav
10511,/vctk_data/clean_trainset_28spk_wav_16k/p270_184.wav
10512,/vctk_data/clean_trainset_28spk_wav_16k/p244_173.wav
10513,/vctk_data/clean_trainset_28spk_wav_16k/p274_209.wav
10514,/vctk_data/clean_trainset_28spk_wav_16k/p276_019.wav
10515,/vctk_data/clean_trainset_28spk_wav_16k/p250_042.wav
10516,/vctk_data/clean_trainset_28spk_wav_16k/p287_261.wav
10517,/vctk_data/clean_trainset_28spk_wav_16k/p277_192.wav
10518,/vctk_data/clean_trainset_28spk_wav_16k/p273_413.wav
10519,/vctk_data/clean_trainset_28spk_wav_16k/p277_444.wav
10520,/vctk_data/clean_trainset_28spk_wav_16k/p250_478.wav
10521,/vctk_data/clean_trainset_28spk_wav_16k/p287_074.wav
10522,/vctk_data/clean_trainset_28spk_wav_16k/p256_212.wav
10523,/vctk_data/clean_trainset_28spk_wav_16k/p270_027.wav
10524,/vctk_data/clean_trainset_28spk_wav_16k/p286_046.wav
10525,/vctk_data/clean_trainset_28spk_wav_16k/p250_319.wav
10526,/vctk_data/clean_trainset_28spk_wav_16k/p250_188.wav
10527,/vctk_data/clean_trainset_28spk_wav_16k/p243_012.wav
10528,/vctk_data/clean_trainset_28spk_wav_16k/p236_116.wav
10529,/vctk_data/clean_trainset_28spk_wav_16k/p243_109.wav
10530,/vctk_data/clean_trainset_28spk_wav_16k/p243_267.wav
10531,/vctk_data/clean_trainset_28spk_wav_16k/p231_063.wav
10532,/vctk_data/clean_trainset_28spk_wav_16k/p287_031.wav
10533,/vctk_data/clean_trainset_28spk_wav_16k/p239_366.wav
10534,/vctk_data/clean_trainset_28spk_wav_16k/p274_389.wav
10535,/vctk_data/clean_trainset_28spk_wav_16k/p243_381.wav
10536,/vctk_data/clean_trainset_28spk_wav_16k/p256_306.wav
10537,/vctk_data/clean_trainset_28spk_wav_16k/p250_351.wav
10538,/vctk_data/clean_trainset_28spk_wav_16k/p226_327.wav
10539,/vctk_data/clean_trainset_28spk_wav_16k/p227_098.wav
10540,/vctk_data/clean_trainset_28spk_wav_16k/p228_217.wav
10541,/vctk_data/clean_trainset_28spk_wav_16k/p274_278.wav
10542,/vctk_data/clean_trainset_28spk_wav_16k/p276_075.wav
10543,/vctk_data/clean_trainset_28spk_wav_16k/p282_241.wav
10544,/vctk_data/clean_trainset_28spk_wav_16k/p268_259.wav
10545,/vctk_data/clean_trainset_28spk_wav_16k/p274_418.wav
10546,/vctk_data/clean_trainset_28spk_wav_16k/p228_191.wav
10547,/vctk_data/clean_trainset_28spk_wav_16k/p226_134.wav
10548,/vctk_data/clean_trainset_28spk_wav_16k/p243_367.wav
10549,/vctk_data/clean_trainset_28spk_wav_16k/p256_004.wav
10550,/vctk_data/clean_trainset_28spk_wav_16k/p270_242.wav
10551,/vctk_data/clean_trainset_28spk_wav_16k/p276_113.wav
10552,/vctk_data/clean_trainset_28spk_wav_16k/p250_119.wav
10553,/vctk_data/clean_trainset_28spk_wav_16k/p227_223.wav
10554,/vctk_data/clean_trainset_28spk_wav_16k/p268_111.wav
10555,/vctk_data/clean_trainset_28spk_wav_16k/p287_153.wav
10556,/vctk_data/clean_trainset_28spk_wav_16k/p277_250.wav
10557,/vctk_data/clean_trainset_28spk_wav_16k/p277_289.wav
10558,/vctk_data/clean_trainset_28spk_wav_16k/p231_406.wav
10559,/vctk_data/clean_trainset_28spk_wav_16k/p286_114.wav
10560,/vctk_data/clean_trainset_28spk_wav_16k/p279_083.wav
10561,/vctk_data/clean_trainset_28spk_wav_16k/p270_274.wav
10562,/vctk_data/clean_trainset_28spk_wav_16k/p227_276.wav
10563,/vctk_data/clean_trainset_28spk_wav_16k/p233_358.wav
10564,/vctk_data/clean_trainset_28spk_wav_16k/p258_030.wav
10565,/vctk_data/clean_trainset_28spk_wav_16k/p243_278.wav
10566,/vctk_data/clean_trainset_28spk_wav_16k/p243_094.wav
10567,/vctk_data/clean_trainset_28spk_wav_16k/p243_056.wav
10568,/vctk_data/clean_trainset_28spk_wav_16k/p269_360.wav
10569,/vctk_data/clean_trainset_28spk_wav_16k/p239_252.wav
10570,/vctk_data/clean_trainset_28spk_wav_16k/p226_011.wav
10571,/vctk_data/clean_trainset_28spk_wav_16k/p250_362.wav
10572,/vctk_data/clean_trainset_28spk_wav_16k/p227_064.wav
10573,/vctk_data/clean_trainset_28spk_wav_16k/p256_051.wav
10574,/vctk_data/clean_trainset_28spk_wav_16k/p268_194.wav
10575,/vctk_data/clean_trainset_28spk_wav_16k/p227_309.wav
10576,/vctk_data/clean_trainset_28spk_wav_16k/p231_255.wav
10577,/vctk_data/clean_trainset_28spk_wav_16k/p226_169.wav
10578,/vctk_data/clean_trainset_28spk_wav_16k/p231_317.wav
10579,/vctk_data/clean_trainset_28spk_wav_16k/p270_009.wav
10580,/vctk_data/clean_trainset_28spk_wav_16k/p228_095.wav
10581,/vctk_data/clean_trainset_28spk_wav_16k/p259_398.wav
10582,/vctk_data/clean_trainset_28spk_wav_16k/p226_306.wav
10583,/vctk_data/clean_trainset_28spk_wav_16k/p267_147.wav
